Time,Voltage
2.3896000300E-07,11.7765600000
2.3904000300E-07,11.8296900000
2.3912000300E-07,11.9000000000
2.3920000300E-07,11.9851600000
2.3928000300E-07,12.0773400000
2.3936000300E-07,12.1671900000
2.3944000300E-07,12.2445300000
2.3952000300E-07,12.3000000000
2.3960000300E-07,12.3265600000
2.3968000300E-07,12.3335900000
2.3976000300E-07,12.3257800000
2.3984000300E-07,12.3125000000
2.3992000300E-07,12.3000000000
2.4000000300E-07,12.2921900000
2.4008000300E-07,12.2929700000
2.4016000300E-07,12.2976600000
2.4024000300E-07,12.3015600000
2.4032000300E-07,12.3000000000
2.4040000300E-07,12.2921900000
2.4048000300E-07,12.2835900000
2.4056000300E-07,12.2781200000
2.4064000300E-07,12.2828100000
2.4072000300E-07,12.3000000000
2.4080000300E-07,12.3304700000
2.4088000300E-07,12.3734400000
2.4096000300E-07,12.4210900000
2.4104000300E-07,12.4664100000
2.4112000300E-07,12.5000000000
2.4120000300E-07,12.5171900000
2.4128000300E-07,12.5210900000
2.4136000300E-07,12.5156200000
2.4144000300E-07,12.5062500000
2.4152000300E-07,12.5000000000
2.4160000300E-07,12.5070300000
2.4168000300E-07,12.5320300000
2.4176000300E-07,12.5742200000
2.4184000300E-07,12.6320300000
2.4192000300E-07,12.7000000000
2.4200000300E-07,12.7695300000
2.4208000300E-07,12.8335900000
2.4216000300E-07,12.8804700000
2.4224000300E-07,12.9039100000
2.4232000300E-07,12.9000000000
2.4240000300E-07,12.8695300000
2.4248000300E-07,12.8250000000
2.4256000300E-07,12.7742200000
2.4264000300E-07,12.7296900000
2.4272000300E-07,12.7000000000
2.4280000300E-07,12.6953100000
2.4288000300E-07,12.7187500000
2.4296000300E-07,12.7656200000
2.4304000300E-07,12.8296900000
2.4312000300E-07,12.9000000000
2.4320000300E-07,12.9687500000
2.4328000300E-07,13.0281200000
2.4336000300E-07,13.0710900000
2.4344000300E-07,13.0945300000
2.4352000300E-07,13.1000000000
2.4360000300E-07,13.0929700000
2.4368000300E-07,13.0828100000
2.4376000300E-07,13.0773400000
2.4384000300E-07,13.0812500000
2.4392000300E-07,13.1000000000
2.4400000300E-07,13.1335900000
2.4408000300E-07,13.1789100000
2.4416000300E-07,13.2273400000
2.4424000300E-07,13.2695300000
2.4432000300E-07,13.3000000000
2.4440000300E-07,13.3156200000
2.4448000300E-07,13.3179700000
2.4456000300E-07,13.3117200000
2.4464000300E-07,13.3031200000
2.4472000300E-07,13.3000000000
2.4480000300E-07,13.3085900000
2.4488000300E-07,13.3359400000
2.4496000300E-07,13.3796900000
2.4504000300E-07,13.4367200000
2.4512000300E-07,13.5000000000
2.4520000300E-07,13.5609400000
2.4528000300E-07,13.6164100000
2.4536000300E-07,13.6593700000
2.4544000300E-07,13.6875000000
2.4552000300E-07,13.7000000000
2.4560000300E-07,13.6992200000
2.4568000300E-07,13.6937500000
2.4576000300E-07,13.6890600000
2.4584000300E-07,13.6890600000
2.4592000300E-07,13.7000000000
2.4600000300E-07,13.7234400000
2.4608000300E-07,13.7609400000
2.4616000300E-07,13.8070300000
2.4624000300E-07,13.8562500000
2.4632000300E-07,13.9000000000
2.4640000300E-07,13.9320300000
2.4648000300E-07,13.9492200000
2.4656000300E-07,13.9492200000
2.4664000300E-07,13.9312500000
2.4672000300E-07,13.9000000000
2.4680000300E-07,13.8632800000
2.4688000300E-07,13.8359400000
2.4696000300E-07,13.8281200000
2.4704000300E-07,13.8484400000
2.4712000300E-07,13.9000000000
2.4720000300E-07,13.9789100000
2.4728000300E-07,14.0750000000
2.4736000300E-07,14.1703100000
2.4744000300E-07,14.2492200000
2.4752000300E-07,14.3000000000
2.4760000300E-07,14.3164100000
2.4768000300E-07,14.3109400000
2.4776000300E-07,14.2960900000
2.4784000300E-07,14.2882800000
2.4792000300E-07,14.3000000000
2.4800000300E-07,14.3335900000
2.4808000300E-07,14.3859400000
2.4816000300E-07,14.4421900000
2.4824000300E-07,14.4851600000
2.4832000300E-07,14.5000000000
2.4840000300E-07,14.4796900000
2.4848000300E-07,14.4351600000
2.4856000300E-07,14.3789100000
2.4864000300E-07,14.3281200000
2.4872000300E-07,14.3000000000
2.4880000300E-07,14.3039100000
2.4888000300E-07,14.3390600000
2.4896000300E-07,14.3937500000
2.4904000300E-07,14.4523400000
2.4912000300E-07,14.5000000000
2.4920000300E-07,14.5273400000
2.4928000300E-07,14.5343700000
2.4936000300E-07,14.5257800000
2.4944000300E-07,14.5101600000
2.4952000300E-07,14.5000000000
2.4960000300E-07,14.5054700000
2.4968000300E-07,14.5320300000
2.4976000300E-07,14.5765600000
2.4984000300E-07,14.6343700000
2.4992000300E-07,14.7000000000
2.5000000300E-07,14.7632800000
2.5008000300E-07,14.8195300000
2.5016000300E-07,14.8625000000
2.5024000300E-07,14.8890600000
2.5032000300E-07,14.9000000000
2.5040000300E-07,14.8976600000
2.5048000300E-07,14.8906200000
2.5056000300E-07,14.8851600000
2.5064000300E-07,14.8867200000
2.5072000300E-07,14.9000000000
2.5080000300E-07,14.9242200000
2.5088000300E-07,14.9617200000
2.5096000300E-07,15.0078100000
2.5104000300E-07,15.0570300000
2.5112000300E-07,15.1000000000
2.5120000300E-07,15.1296900000
2.5128000300E-07,15.1460900000
2.5136000300E-07,15.1445300000
2.5144000300E-07,15.1281200000
2.5152000300E-07,15.1000000000
2.5160000300E-07,15.0687500000
2.5168000300E-07,15.0476600000
2.5176000300E-07,15.0437500000
2.5184000300E-07,15.0609400000
2.5192000300E-07,15.1000000000
2.5200000300E-07,15.1578100000
2.5208000300E-07,15.2218700000
2.5216000300E-07,15.2757800000
2.5224000300E-07,15.3046900000
2.5232000300E-07,15.3000000000
2.5240000300E-07,15.2632800000
2.5248000300E-07,15.2070300000
2.5256000300E-07,15.1484400000
2.5264000300E-07,15.1078100000
2.5272000300E-07,15.1000000000
2.5280000300E-07,15.1359400000
2.5288000300E-07,15.2093700000
2.5296000300E-07,15.3062500000
2.5304000300E-07,15.4085900000
2.5312000300E-07,15.5000000000
2.5320000300E-07,15.5687500000
2.5328000300E-07,15.6148400000
2.5336000300E-07,15.6445300000
2.5344000300E-07,15.6695300000
2.5352000300E-07,15.7000000000
2.5360000300E-07,15.7390600000
2.5368000300E-07,15.7890600000
2.5376000300E-07,15.8398400000
2.5384000300E-07,15.8804700000
2.5392000300E-07,15.9000000000
2.5400000300E-07,15.8898400000
2.5408000300E-07,15.8578100000
2.5416000300E-07,15.8085900000
2.5424000300E-07,15.7523400000
2.5432000300E-07,15.7000000000
2.5440000300E-07,15.6625000000
2.5448000300E-07,15.6460900000
2.5456000300E-07,15.6492200000
2.5464000300E-07,15.6687500000
2.5472000300E-07,15.7000000000
2.5480000300E-07,15.7375000000
2.5488000300E-07,15.7796900000
2.5496000300E-07,15.8218700000
2.5504000300E-07,15.8617200000
2.5512000300E-07,15.9000000000
2.5520000300E-07,15.9375000000
2.5528000300E-07,15.9757800000
2.5536000300E-07,16.0156200000
2.5544000300E-07,16.0570300000
2.5552000300E-07,16.1000000000
2.5560000300E-07,16.1437500000
2.5568000300E-07,16.1890600000
2.5576000300E-07,16.2312500000
2.5584000300E-07,16.2695300000
2.5592000300E-07,16.3000000000
2.5600000300E-07,16.3187500000
2.5608000300E-07,16.3273400000
2.5616000300E-07,16.3257800000
2.5624000300E-07,16.3156200000
2.5632000300E-07,16.3000000000
2.5640000300E-07,16.2820300000
2.5648000300E-07,16.2703100000
2.5656000300E-07,16.2679700000
2.5664000300E-07,16.2781200000
2.5672000300E-07,16.3000000000
2.5680000300E-07,16.3335900000
2.5688000300E-07,16.3765600000
2.5696000300E-07,16.4226600000
2.5704000300E-07,16.4656200000
2.5712000300E-07,16.5000000000
2.5720000300E-07,16.5179700000
2.5728000300E-07,16.5250000000
2.5736000300E-07,16.5218700000
2.5744000300E-07,16.5125000000
2.5752000300E-07,16.5000000000
2.5760000300E-07,16.4906200000
2.5768000300E-07,16.4867200000
2.5776000300E-07,16.4875000000
2.5784000300E-07,16.4921900000
2.5792000300E-07,16.5000000000
2.5800000300E-07,16.5140600000
2.5808000300E-07,16.5390600000
2.5816000300E-07,16.5773400000
2.5824000300E-07,16.6312500000
2.5832000300E-07,16.7000000000
2.5840000300E-07,16.7757800000
2.5848000300E-07,16.8460900000
2.5856000300E-07,16.8984400000
2.5864000300E-07,16.9179700000
2.5872000300E-07,16.9000000000
2.5880000300E-07,16.8484400000
2.5888000300E-07,16.7828100000
2.5896000300E-07,16.7234400000
2.5904000300E-07,16.6906200000
2.5912000300E-07,16.7000000000
2.5920000300E-07,16.7562500000
2.5928000300E-07,16.8476600000
2.5936000300E-07,16.9515600000
2.5944000300E-07,17.0429700000
2.5952000300E-07,17.1000000000
2.5960000300E-07,17.1085900000
2.5968000300E-07,17.0757800000
2.5976000300E-07,17.0164100000
2.5984000300E-07,16.9507800000
2.5992000300E-07,16.9000000000
2.6000000300E-07,16.8796900000
2.6008000300E-07,16.8984400000
2.6016000300E-07,16.9492200000
2.6024000300E-07,17.0210900000
2.6032000300E-07,17.1000000000
2.6040000300E-07,17.1718700000
2.6048000300E-07,17.2289100000
2.6056000300E-07,17.2679700000
2.6064000300E-07,17.2906200000
2.6072000300E-07,17.3000000000
2.6080000300E-07,17.3007800000
2.6088000300E-07,17.3000000000
2.6096000300E-07,17.2992200000
2.6104000300E-07,17.2992200000
2.6112000300E-07,17.3000000000
2.6120000300E-07,17.3000000000
2.6128000300E-07,17.3023400000
2.6136000300E-07,17.3039100000
2.6144000300E-07,17.3031200000
2.6152000300E-07,17.3000000000
2.6160000300E-07,17.2968700000
2.6168000300E-07,17.2929700000
2.6176000300E-07,17.2914100000
2.6184000300E-07,17.2921900000
2.6192000300E-07,17.3000000000
2.6200000300E-07,17.3179700000
2.6208000300E-07,17.3484400000
2.6216000400E-07,17.3906200000
2.6224000400E-07,17.4421900000
2.6232000400E-07,17.5000000000
2.6240000400E-07,17.5593700000
2.6248000400E-07,17.6148400000
2.6256000400E-07,17.6593700000
2.6264000400E-07,17.6882800000
2.6272000400E-07,17.7000000000
2.6280000400E-07,17.6968700000
2.6288000400E-07,17.6875000000
2.6296000400E-07,17.6804700000
2.6304000400E-07,17.6828100000
2.6312000400E-07,17.7000000000
2.6320000400E-07,17.7343700000
2.6328000400E-07,17.7820300000
2.6336000400E-07,17.8320300000
2.6344000400E-07,17.8742200000
2.6352000400E-07,17.9000000000
2.6360000400E-07,17.9062500000
2.6368000400E-07,17.9007800000
2.6376000400E-07,17.8921900000
2.6384000400E-07,17.8890600000
2.6392000400E-07,17.9000000000
2.6400000400E-07,17.9289100000
2.6408000400E-07,17.9742200000
2.6416000400E-07,18.0250000000
2.6424000400E-07,18.0703100000
2.6432000400E-07,18.1000000000
2.6440000400E-07,18.1085900000
2.6448000400E-07,18.1046900000
2.6456000400E-07,18.0945300000
2.6464000400E-07,18.0906200000
2.6472000400E-07,18.1000000000
2.6480000400E-07,18.1273400000
2.6488000400E-07,18.1710900000
2.6496000400E-07,18.2218700000
2.6504000400E-07,18.2679700000
2.6512000400E-07,18.3000000000
2.6520000400E-07,18.3125000000
2.6528000400E-07,18.3109400000
2.6536000400E-07,18.3023400000
2.6544000400E-07,18.2960900000
2.6552000400E-07,18.3000000000
2.6560000400E-07,18.3195300000
2.6568000400E-07,18.3570300000
2.6576000400E-07,18.4046900000
2.6584000400E-07,18.4554700000
2.6592000400E-07,18.5000000000
2.6600000400E-07,18.5289100000
2.6608000400E-07,18.5421900000
2.6616000400E-07,18.5398400000
2.6624000400E-07,18.5242200000
2.6632000400E-07,18.5000000000
2.6640000400E-07,18.4750000000
2.6648000400E-07,18.4593700000
2.6656000400E-07,18.4570300000
2.6664000400E-07,18.4703100000
2.6672000400E-07,18.5000000000
2.6680000400E-07,18.5421900000
2.6688000400E-07,18.5914100000
2.6696000400E-07,18.6390600000
2.6704000400E-07,18.6765600000
2.6712000400E-07,18.7000000000
2.6720000400E-07,18.7070300000
2.6728000400E-07,18.7031200000
2.6736000400E-07,18.6960900000
2.6744000400E-07,18.6921900000
2.6752000400E-07,18.7000000000
2.6760000400E-07,18.7234400000
2.6768000400E-07,18.7632800000
2.6776000400E-07,18.8117200000
2.6784000400E-07,18.8601600000
2.6792000400E-07,18.9000000000
2.6800000400E-07,18.9257800000
2.6808000400E-07,18.9359400000
2.6816000400E-07,18.9320300000
2.6824000400E-07,18.9179700000
2.6832000400E-07,18.9000000000
2.6840000400E-07,18.8828100000
2.6848000400E-07,18.8734400000
2.6856000400E-07,18.8734400000
2.6864000400E-07,18.8820300000
2.6872000400E-07,18.9000000000
2.6880000400E-07,18.9257800000
2.6888000400E-07,18.9601600000
2.6896000400E-07,19.0015600000
2.6904000400E-07,19.0492200000
2.6912000400E-07,19.1000000000
2.6920000400E-07,19.1515600000
2.6928000400E-07,19.2007800000
2.6936000400E-07,19.2445300000
2.6944000400E-07,19.2781200000
2.6952000400E-07,19.3000000000
2.6960000400E-07,19.3078100000
2.6968000400E-07,19.3085900000
2.6976000400E-07,19.3054700000
2.6984000400E-07,19.3015600000
2.6992000400E-07,19.3000000000
2.7000000400E-07,19.3007800000
2.7008000400E-07,19.3054700000
2.7016000400E-07,19.3085900000
2.7024000400E-07,19.3078100000
2.7032000400E-07,19.3000000000
2.7040000400E-07,19.2875000000
2.7048000400E-07,19.2757800000
2.7056000400E-07,19.2710900000
2.7064000400E-07,19.2781200000
2.7072000400E-07,19.3000000000
2.7080000400E-07,19.3359400000
2.7088000400E-07,19.3835900000
2.7096000400E-07,19.4320300000
2.7104000400E-07,19.4734400000
2.7112000400E-07,19.5000000000
2.7120000400E-07,19.5093700000
2.7128000400E-07,19.5070300000
2.7136000400E-07,19.4992200000
2.7144000400E-07,19.4937500000
2.7152000400E-07,19.5000000000
2.7160000400E-07,19.5226600000
2.7168000400E-07,19.5601600000
2.7176000400E-07,19.6078100000
2.7184000400E-07,19.6570300000
2.7192000400E-07,19.7000000000
2.7200000400E-07,19.7289100000
2.7208000400E-07,19.7421900000
2.7216000400E-07,19.7398400000
2.7224000400E-07,19.7242200000
2.7232000400E-07,19.7000000000
2.7240000400E-07,19.6734400000
2.7248000400E-07,19.6562500000
2.7256000400E-07,19.6531200000
2.7264000400E-07,19.6679700000
2.7272000400E-07,19.7000000000
2.7280000400E-07,19.7453100000
2.7288000400E-07,19.7976600000
2.7296000400E-07,19.8468700000
2.7304000400E-07,19.8828100000
2.7312000400E-07,19.9000000000
2.7320000400E-07,19.8992200000
2.7328000400E-07,19.8890600000
2.7336000400E-07,19.8789100000
2.7344000400E-07,19.8804700000
2.7352000400E-07,19.9000000000
2.7360000400E-07,19.9375000000
2.7368000400E-07,19.9882800000
2.7376000400E-07,20.0414100000
2.7384000400E-07,20.0828100000
2.7392000400E-07,20.1000000000
2.7400000400E-07,20.0867200000
2.7408000400E-07,20.0484400000
2.7416000400E-07,19.9960900000
2.7424000400E-07,19.9414100000
2.7432000400E-07,19.9000000000
2.7440000400E-07,19.8843700000
2.7448000400E-07,19.9007800000
2.7456000400E-07,19.9468700000
2.7464000400E-07,20.0171900000
2.7472000400E-07,20.1000000000
2.7480000400E-07,20.1804700000
2.7488000400E-07,20.2492200000
2.7496000400E-07,20.2953100000
2.7504000400E-07,20.3125000000
2.7512000400E-07,20.3000000000
2.7520000400E-07,20.2625000000
2.7528000400E-07,20.2125000000
2.7536000400E-07,20.1617200000
2.7544000400E-07,20.1210900000
2.7552000400E-07,20.1000000000
2.7560000400E-07,20.1070300000
2.7568000400E-07,20.1390600000
2.7576000400E-07,20.1898400000
2.7584000400E-07,20.2468700000
2.7592000400E-07,20.3000000000
2.7600000400E-07,20.3406200000
2.7608000400E-07,20.3617200000
2.7616000400E-07,20.3601600000
2.7624000400E-07,20.3367200000
2.7632000400E-07,20.3000000000
2.7640000400E-07,20.2617200000
2.7648000400E-07,20.2343700000
2.7656000400E-07,20.2281200000
2.7664000400E-07,20.2492200000
2.7672000400E-07,20.3000000000
2.7680000400E-07,20.3796900000
2.7688000400E-07,20.4742200000
2.7696000400E-07,20.5687500000
2.7704000400E-07,20.6476600000
2.7712000400E-07,20.7000000000
2.7720000400E-07,20.7195300000
2.7728000400E-07,20.7156200000
2.7736000400E-07,20.7015600000
2.7744000400E-07,20.6921900000
2.7752000400E-07,20.7000000000
2.7760000400E-07,20.7281200000
2.7768000400E-07,20.7757800000
2.7776000400E-07,20.8296900000
2.7784000400E-07,20.8750000000
2.7792000400E-07,20.9000000000
2.7800000400E-07,20.8984400000
2.7808000400E-07,20.8835900000
2.7816000400E-07,20.8695300000
2.7824000400E-07,20.8710900000
2.7832000400E-07,20.9000000000
2.7840000400E-07,20.9523400000
2.7848000400E-07,21.0195300000
2.7856000400E-07,21.0812500000
2.7864000400E-07,21.1132800000
2.7872000400E-07,21.1000000000
2.7880000400E-07,21.0328100000
2.7888000400E-07,20.9343700000
2.7896000400E-07,20.8273400000
2.7904000400E-07,20.7414100000
2.7912000400E-07,20.7000000000
2.7920000400E-07,20.7187500000
2.7928000400E-07,20.7898400000
2.7936000400E-07,20.8945300000
2.7944000400E-07,21.0062500000
2.7952000400E-07,21.1000000000
2.7960000400E-07,21.1554700000
2.7968000400E-07,21.1718700000
2.7976000400E-07,21.1578100000
2.7984000400E-07,21.1289100000
2.7992000400E-07,21.1000000000
2.8000000400E-07,21.0820300000
2.8008000400E-07,21.0796900000
2.8016000400E-07,21.0882800000
2.8024000400E-07,21.0976600000
2.8032000400E-07,21.1000000000
2.8040000400E-07,21.0921900000
2.8048000400E-07,21.0804700000
2.8056000400E-07,21.0710900000
2.8064000400E-07,21.0757800000
2.8072000400E-07,21.1000000000
2.8080000400E-07,21.1460900000
2.8088000400E-07,21.2039100000
2.8096000400E-07,21.2578100000
2.8104000400E-07,21.2937500000
2.8112000400E-07,21.3000000000
2.8120000400E-07,21.2718700000
2.8128000400E-07,21.2234400000
2.8136000400E-07,21.1679700000
2.8144000400E-07,21.1218700000
2.8152000400E-07,21.1000000000
2.8160000400E-07,21.1125000000
2.8168000400E-07,21.1523400000
2.8176000400E-07,21.2070300000
2.8184000400E-07,21.2609400000
2.8192000400E-07,21.3000000000
2.8200000400E-07,21.3179700000
2.8208000400E-07,21.3171900000
2.8216000400E-07,21.3054700000
2.8224000400E-07,21.2960900000
2.8232000400E-07,21.3000000000
2.8240000400E-07,21.3226600000
2.8248000400E-07,21.3640600000
2.8256000400E-07,21.4140600000
2.8264000400E-07,21.4632800000
2.8272000400E-07,21.5000000000
2.8280000400E-07,21.5156200000
2.8288000400E-07,21.5156200000
2.8296000400E-07,21.5062500000
2.8304000400E-07,21.4976600000
2.8312000400E-07,21.5000000000
2.8320000400E-07,21.5179700000
2.8328000400E-07,21.5531200000
2.8336000400E-07,21.6007800000
2.8344000400E-07,21.6523400000
2.8352000400E-07,21.7000000000
2.8360000400E-07,21.7304700000
2.8368000400E-07,21.7460900000
2.8376000400E-07,21.7445300000
2.8384000400E-07,21.7281200000
2.8392000400E-07,21.7000000000
2.8400000400E-07,21.6617200000
2.8408000400E-07,21.6203100000
2.8416000400E-07,21.5789100000
2.8424000400E-07,21.5375000000
2.8432000400E-07,21.5000000000
2.8440000400E-07,21.4695300000
2.8448000400E-07,21.4515600000
2.8456000400E-07,21.4500000000
2.8464000400E-07,21.4664100000
2.8472000400E-07,21.5000000000
2.8480000400E-07,21.5492200000
2.8488000400E-07,21.6023400000
2.8496000400E-07,21.6507800000
2.8504000400E-07,21.6843700000
2.8512000400E-07,21.7000000000
2.8520000400E-07,21.6968700000
2.8528000400E-07,21.6851600000
2.8536000400E-07,21.6750000000
2.8544000400E-07,21.6773400000
2.8552000400E-07,21.7000000000
2.8560000400E-07,21.7429700000
2.8568000400E-07,21.7992200000
2.8576000400E-07,21.8523400000
2.8584000400E-07,21.8898400000
2.8592000400E-07,21.9000000000
2.8600000400E-07,21.8773400000
2.8608000400E-07,21.8312500000
2.8616000400E-07,21.7757800000
2.8624000400E-07,21.7273400000
2.8632000400E-07,21.7000000000
2.8640000400E-07,21.7039100000
2.8648000400E-07,21.7382800000
2.8656000400E-07,21.7921900000
2.8664000400E-07,21.8507800000
2.8672000400E-07,21.9000000000
2.8680000400E-07,21.9289100000
2.8688000400E-07,21.9375000000
2.8696000400E-07,21.9304700000
2.8704000400E-07,21.9148400000
2.8712000400E-07,21.9000000000
2.8720000400E-07,21.8921900000
2.8728000400E-07,21.8929700000
2.8736000400E-07,21.8984400000
2.8744000400E-07,21.9015600000
2.8752000400E-07,21.9000000000
2.8760000400E-07,21.8921900000
2.8768000400E-07,21.8828100000
2.8776000400E-07,21.8773400000
2.8784000400E-07,21.8812500000
2.8792000400E-07,21.9000000000
2.8800000400E-07,21.9375000000
2.8808000400E-07,21.9867200000
2.8816000400E-07,22.0359400000
2.8824000400E-07,22.0757800000
2.8832000400E-07,22.1000000000
2.8840000400E-07,22.1046900000
2.8848000400E-07,22.0968700000
2.8856000400E-07,22.0875000000
2.8864000400E-07,22.0859400000
2.8872000400E-07,22.1000000000
2.8880000400E-07,22.1335900000
2.8888000400E-07,22.1812500000
2.8896000400E-07,22.2328100000
2.8904000400E-07,22.2750000000
2.8912000400E-07,22.3000000000
2.8920000400E-07,22.3031200000
2.8928000400E-07,22.2937500000
2.8936000400E-07,22.2820300000
2.8944000400E-07,22.2812500000
2.8952000400E-07,22.3000000000
2.8960000400E-07,22.3398400000
2.8968000400E-07,22.3945300000
2.8976000400E-07,22.4500000000
2.8984000400E-07,22.4890600000
2.8992000400E-07,22.5000000000
2.9000000400E-07,22.4734400000
2.9008000400E-07,22.4250000000
2.9016000400E-07,22.3679700000
2.9024000400E-07,22.3210900000
2.9032000400E-07,22.3000000000
2.9040000400E-07,22.3117200000
2.9048000400E-07,22.3531200000
2.9056000400E-07,22.4085900000
2.9064000400E-07,22.4625000000
2.9072000400E-07,22.5000000000
2.9080000400E-07,22.5125000000
2.9088000400E-07,22.5062500000
2.9096000400E-07,22.4929700000
2.9104000400E-07,22.4867200000
2.9112000400E-07,22.5000000000
2.9120000400E-07,22.5351600000
2.9128000400E-07,22.5875000000
2.9136000400E-07,22.6429700000
2.9144000400E-07,22.6851600000
2.9152000400E-07,22.7000000000
2.9160000400E-07,22.6796900000
2.9168000400E-07,22.6351600000
2.9176000400E-07,22.5789100000
2.9184000400E-07,22.5289100000
2.9192000400E-07,22.5000000000
2.9200000400E-07,22.5039100000
2.9208000400E-07,22.5382800000
2.9216000400E-07,22.5921900000
2.9224000400E-07,22.6507800000
2.9232000400E-07,22.7000000000
2.9240000400E-07,22.7273400000
2.9248000400E-07,22.7343700000
2.9256000400E-07,22.7265600000
2.9264000400E-07,22.7125000000
2.9272000400E-07,22.7000000000
2.9280000400E-07,22.6945300000
2.9288000400E-07,22.6968700000
2.9296000400E-07,22.7023400000
2.9304000400E-07,22.7046900000
2.9312000400E-07,22.7000000000
2.9320000400E-07,22.6882800000
2.9328000400E-07,22.6750000000
2.9336000400E-07,22.6679700000
2.9344000400E-07,22.6750000000
2.9352000400E-07,22.7000000000
2.9360000400E-07,22.7453100000
2.9368000400E-07,22.8007800000
2.9376000400E-07,22.8531200000
2.9384000400E-07,22.8890600000
2.9392000400E-07,22.9000000000
2.9400000400E-07,22.8781200000
2.9408000400E-07,22.8351600000
2.9416000400E-07,22.7812500000
2.9424000400E-07,22.7312500000
2.9432000400E-07,22.7000000000
2.9440000400E-07,22.6960900000
2.9448000400E-07,22.7218700000
2.9456000400E-07,22.7710900000
2.9464000400E-07,22.8335900000
2.9472000400E-07,22.9000000000
2.9480000400E-07,22.9585900000
2.9488000400E-07,23.0070300000
2.9496000400E-07,23.0453100000
2.9504000400E-07,23.0757800000
2.9512000400E-07,23.1000000000
2.9520000400E-07,23.1148400000
2.9528000400E-07,23.1250000000
2.9536000400E-07,23.1281200000
2.9544000400E-07,23.1203100000
2.9552000400E-07,23.1000000000
2.9560000400E-07,23.0640600000
2.9568000400E-07,23.0210900000
2.9576000400E-07,22.9757800000
2.9584000400E-07,22.9335900000
2.9592000400E-07,22.9000000000
2.9600000400E-07,22.8804700000
2.9608000400E-07,22.8750000000
2.9616000400E-07,22.8789100000
2.9624000400E-07,22.8890600000
2.9632000400E-07,22.9000000000
2.9640000400E-07,22.9062500000
2.9648000400E-07,22.9093700000
2.9656000400E-07,22.9085900000
2.9664000400E-07,22.9046900000
2.9672000400E-07,22.9000000000
2.9680000400E-07,22.8968700000
2.9688000400E-07,22.8953100000
2.9696000400E-07,22.8953100000
2.9704000400E-07,22.8960900000
2.9712000400E-07,22.9000000000
2.9720000400E-07,22.9117200000
2.9728000400E-07,22.9343700000
2.9736000400E-07,22.9718700000
2.9744000400E-07,23.0273400000
2.9752000400E-07,23.1000000000
2.9760000400E-07,23.1796900000
2.9768000400E-07,23.2531200000
2.9776000400E-07,23.3062500000
2.9784000400E-07,23.3242200000
2.9792000400E-07,23.3000000000
2.9800000400E-07,23.2320300000
2.9808000400E-07,23.1382800000
2.9816000400E-07,23.0382800000
2.9824000400E-07,22.9531200000
2.9832000400E-07,22.9000000000
2.9840000400E-07,22.8875000000
2.9848000400E-07,22.9156200000
2.9856000400E-07,22.9710900000
2.9864000400E-07,23.0382800000
2.9872000400E-07,23.1000000000
2.9880000400E-07,23.1421900000
2.9888000400E-07,23.1601600000
2.9896000400E-07,23.1539100000
2.9904000400E-07,23.1304700000
2.9912000400E-07,23.1000000000
2.9920000400E-07,23.0734400000
2.9928000400E-07,23.0601600000
2.9936000400E-07,23.0609400000
2.9944000400E-07,23.0757800000
2.9952000400E-07,23.1000000000
2.9960000400E-07,23.1265600000
2.9968000400E-07,23.1460900000
2.9976000400E-07,23.1507800000
2.9984000400E-07,23.1359400000
2.9992000400E-07,23.1000000000
3.0000000400E-07,23.0492200000
3.0008000400E-07,22.9921900000
3.0016000400E-07,22.9398400000
3.0024000400E-07,22.9054700000
3.0032000400E-07,22.9000000000
3.0040000400E-07,22.9312500000
3.0048000400E-07,22.9968700000
3.0056000400E-07,23.0882800000
3.0064000400E-07,23.1937500000
3.0072000400E-07,23.3000000000
3.0080000400E-07,23.3898400000
3.0088000400E-07,23.4562500000
3.0096000400E-07,23.4960900000
3.0104000400E-07,23.5093700000
3.0112000400E-07,23.5000000000
3.0120000400E-07,23.4679700000
3.0128000400E-07,23.4257800000
3.0136000400E-07,23.3796900000
3.0144000400E-07,23.3367200000
3.0152000400E-07,23.3000000000
3.0160000400E-07,23.2726600000
3.0168000400E-07,23.2601600000
3.0176000400E-07,23.2617200000
3.0184000400E-07,23.2765600000
3.0192000400E-07,23.3000000000
3.0200000400E-07,23.3242200000
3.0208000400E-07,23.3437500000
3.0216000400E-07,23.3492200000
3.0224000400E-07,23.3351600000
3.0232000400E-07,23.3000000000
3.0240000400E-07,23.2492200000
3.0248000400E-07,23.1937500000
3.0256000400E-07,23.1437500000
3.0264000400E-07,23.1101600000
3.0272000400E-07,23.1000000000
3.0280000400E-07,23.1171900000
3.0288000400E-07,23.1554700000
3.0296000400E-07,23.2062500000
3.0304000400E-07,23.2570300000
3.0312000400E-07,23.3000000000
3.0320000400E-07,23.3296900000
3.0328000400E-07,23.3406200000
3.0336000400E-07,23.3343700000
3.0344000400E-07,23.3171900000
3.0352000400E-07,23.3000000000
3.0360000400E-07,23.2953100000
3.0368000400E-07,23.3101600000
3.0376000400E-07,23.3500000000
3.0384000400E-07,23.4148400000
3.0392000400E-07,23.5000000000
3.0400000400E-07,23.5921900000
3.0408000400E-07,23.6750000000
3.0416000400E-07,23.7289100000
3.0424000400E-07,23.7390600000
3.0432000400E-07,23.7000000000
3.0440000400E-07,23.6132800000
3.0448000400E-07,23.5039100000
3.0456000400E-07,23.3992200000
3.0464000400E-07,23.3242200000
3.0472000400E-07,23.3000000000
